20151086,17.0
20166658,17.0
20183640,17.0
20194180,20.0
20196652,20.0
20204403,17.0
20204429,20.0
20204432,17.0
20204471,20.0
20204483,20.0
20204532,20.0
20204538,20.0
20204556,17.0
20204682,17.0
20204718,20.0
20204843,17.0
20204845,17.0
20204957,20.0
20204961,20.0
