20151086,16.0
20166658,17.0
20183640,18.0
20194180,18.0
20196652,17.0
20204403,18.0
20204429,18.0
20204432,16.0
20204471,16.0
20204483,18.0
20204532,18.0
20204538,18.0
20204556,18.0
20204682,18.0
20204718,18.0
20204843,18.0
20204845,16.0
20204957,17.0
20204961,18.0
