20151086,20.0
20166658,20.0
20183640,20.0
20194180,20.0
20196652,20.0
20204403,20.0
20204429,20.0
20204432,20.0
20204471,19.3
20204483,12.7
20204532,20.0
20204538,20.0
20204556,19.7
20204682,20.0
20204718,20.0
20204843,20.0
20204845,20.0
20204957,20.0
20204961,19.7
