20151086,19.0
20166658,19.0
20183640,19.0
20194180,16.0
20196652,20.0
20204403,19.0
20204429,20.0
20204432,16.0
20204471,19.0
20204483,16.0
20204532,19.0
20204538,19.0
20204556,20.0
20204682,19.0
20204718,19.0
20204843,19.0
20204845,17.0
20204957,20.0
20204961,19.0
